go_id	go_term	cluster_id	UMAP_1	UMAP_2	gene_symbol	species	rat_symbol	tox_evidence	tox_papers	tox_organs
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	SFRP2	rat | human	Sfrp2			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	SIRT1	rat | human	Sirt1	consensus	3	heart | liver
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	SMOC2	rat | human	Smoc2			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	SP1	rat | human	Sp1			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	SPHK1	rat | human	Sphk1			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	STAT3	rat | human	Stat3	consensus	3	heart | liver
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	STIM1	rat | human	Stim1			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TBXA2R	rat | human	Tbxa2r			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TEK	rat | human	Tek			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TERT	rat | human	Tert			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	Tgfbr2	rat	Tgfbr2			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	THBS1	rat | human	Thbs1			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TIE1	rat | human	Tie1			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TLR3	rat | human	Tlr3			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TMIGD2	human				
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	Tnfrsf1a	rat	Tnfrsf1a			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TNFSF12	human				
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	TWIST1	human				
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	Uts2	rat	Uts2			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	Uts2r	rat	Uts2r			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	VASH2	rat | human	Vash2			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	VEGFA	rat | human	Vegfa	consensus	3	kidney | liver
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	VEGFC	rat | human	Vegfc			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	Vegfd	rat	Vegfd			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	WARS2	rat | human	Wars2			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	WNK1	rat | human	Wnk1			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	WNT5A	rat | human	Wnt5a			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	XBP1	rat | human	Xbp1			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	ZC3H12A	rat | human	Zc3h12a			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	ZG16B	rat | human	Zg16b			
GO:0045766	positive regulation of angiogenesis	10	1.687590	5.356942	ZNF304	human				
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	ADCY10	rat | human	Adcy10			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	ADNP	rat | human	Adnp			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	ANAPC2	rat | human	Anapc2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Apoe	rat	Apoe	single	1	astrocytes | brain cell populations | immune cells
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Arhgap32	rat	Arhgap32			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Cdh4	rat	Cdh4			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	CDKL5	human				
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Ctnnd2	rat	Ctnnd2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Dbn1	rat	Dbn1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Dbnl	rat	Dbnl			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	DISC1	rat | human	Disc1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Eif2b2	rat	Eif2b2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Eif4g2	rat	Eif4g2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Ep300	rat	Ep300	single	1	liver
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Fn1	rat	Fn1	single	1	kidney
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Fxn	rat	Fxn			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	GDI1	rat | human	Gdi1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	GOLGA4	rat | human	Golga4			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Gsk3b	rat	Gsk3b			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Ilk	rat	Ilk			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	ISLR2	rat | human	Islr2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	L1CAM	rat | human	L1cam			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	LIMK1	rat | human	Limk1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Lrp1	rat	Lrp1	single	1	intestine | kidney | liver | lung
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	MACF1	rat | human	Macf1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	MAP1B	rat | human	Map1b			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	MAP3K13	rat | human	Map3k13			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	MAPT	rat | human	Mapt			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Myo5b	rat	Myo5b			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Ndel1	rat	Ndel1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Ngf	rat	Ngf			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	NTN1	rat | human	Ntn1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	PAFAH1B1	rat | human	Pafah1b1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	PAK1	rat | human	Pak1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	POU4F2	rat | human	Pou4f2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Rpl4	rat	Rpl4			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	RUFY3	rat | human	Rufy3			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	SEMA7A	rat | human	Sema7a			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	SHTN1	rat | human	Shtn1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	SMURF1	rat | human	Smurf1			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Srf	rat	Srf			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	Tnfrsf12a	rat	Tnfrsf12a			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	TRPC5	rat | human	Trpc5			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	TRPV2	rat | human	Trpv2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	TWF2	rat | human	Twf2			
GO:0045773	positive regulation of axon extension	-1	2.119037	5.846834	ZFYVE27	rat | human	Zfyve27			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	ABAT	rat | human	Abat			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Abcc9	rat	Abcc9			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	ADIPOQ	rat | human	Adipoq			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Adm	rat	Adm			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	ADM2	rat | human	Adm2			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	ADORA1	rat | human	Adora1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	APLN	rat | human	Apln			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	BDKRB1	rat | human	Bdkrb1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Bdkrb2	rat	Bdkrb2			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	CALCA	rat | human	Calca			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Cnr1	rat	Cnr1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	DRD2	rat | human	Drd2			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	DRD3	rat | human	Drd3			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Drd5	rat	Drd5			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	FFAR3	rat | human	Ffar3			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Gch1	rat	Gch1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	GJA5	rat | human	Gja5			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Gnas	rat	Gnas			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Guca2b	rat	Guca2b			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Hba1	rat	Hba1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Hrh3	rat	Hrh3			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Mkks	rat	Mkks			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	NOS1	rat | human	Nos1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	NOS2	rat | human	Nos2			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	NOS3	rat | human	Nos3			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	NPPA	rat | human	Nppa			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	NPY	rat | human	Npy			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Oprl1	rat	Oprl1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	OXT	rat | human	Oxt			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Pik3r1	rat	Pik3r1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Pmch	rat	Pmch			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	PPARA	rat | human	Ppara	consensus	12	kidney | liver
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Ptafr	rat	Ptafr			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	RNLS	rat | human	Rnls			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Rnpep	rat	Rnpep			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	SCPEP1	rat | human	Scpep1			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	SNX5	rat | human	Snx5			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	UCN	rat | human	Ucn			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Uts2	rat	Uts2			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	Uts2r	rat	Uts2r			
GO:0045776	negative regulation of blood pressure	-1	3.382458	6.328593	VEGFC	rat | human	Vegfc			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Ace	rat	Ace			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Adh5	rat	Adh5			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	ADORA1	rat | human	Adora1			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	ADRA2B	rat | human	Adra2b			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Agt	rat	Agt			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Agtr1	rat	Agtr1			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Agtr1b	rat	Agtr1b			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Atp5pf	rat	Atp5pf			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	AVPR1A	rat | human	Avpr1a			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	AVPR2	rat | human	Avpr2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	CARTPT	rat | human	Cartpt			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Cnr1	rat	Cnr1			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Crhr2	rat	Crhr2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	CYBA	rat | human	Cyba			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Cyp11b2	rat	Cyp11b2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Cyp11b3	rat	Cyp11b3			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Ephx2	rat	Ephx2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	F11r	rat	F11r			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	GLP1R	rat | human	Glp1r			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Grip2	rat	Grip2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	ID2	rat | human	Id2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Lnpep	rat	Lnpep			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Ncf2	rat	Ncf2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	NPFF	rat | human	Npff			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	OR51E2	rat | human	Or51e2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	OXT	rat | human	Oxt			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Oxtr	rat	Oxtr			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	QRFP	rat | human	Qrfp			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	TAC3	rat | human	Tac3			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	TACR1	rat | human	Tacr1			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	TACR3	rat | human	Tacr3			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	TBXA2R	rat | human	Tbxa2r			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Uts2	rat	Uts2			
GO:0045777	positive regulation of blood pressure	-1	3.389779	6.315585	Uts2r	rat	Uts2r			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	ADCY10	rat | human	Adcy10			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	BMP2	rat | human	Bmp2			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	BMP4	rat | human	Bmp4			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	BMPR2	rat | human	Bmpr2			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Calca	rat	Calca			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	CCN1	human				
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	CCN3	rat | human	Ccn3			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Lrp6	rat	Lrp6			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	NELL1	rat | human	Nell1			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Nipbl	rat	Nipbl			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	OXT	rat | human	Oxt			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	P2rx7	rat	P2rx7			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Ptger4	rat	Ptger4			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	PTH	rat | human	Pth			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	PTN	rat | human	Ptn	single	1	heart
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	PTPN11	rat | human	Ptpn11			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Runx2	rat	Runx2			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Scube2	rat	Scube2			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	SETD2	rat | human	Setd2			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	SOX11	rat | human	Sox11			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	TAC1	rat | human	Tac1			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	TACR1	rat | human	Tacr1			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Thrb	rat	Thrb			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Tob2	rat	Tob2			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	Wnt10b	rat	Wnt10b			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	WNT5A	rat | human	Wnt5a			
GO:0045778	positive regulation of ossification	-1	3.112094	4.088173	ZBTB16	rat | human	Zbtb16			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ABL1	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ADAM8	rat | human	Adam8			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ADGRG1	rat | human	Adgrg1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Angpt1	rat	Angpt1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Apbb1ip	rat	Apbb1ip			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Apc	rat	Apc			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ATM	rat | human	Atm			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	AZU1	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	BAG4	rat | human	Bag4			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	C1QBP	rat | human	C1qbp			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Ccl2	rat	Ccl2	single	1	liver
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	CCL5	rat | human	Ccl5	single	1	liver
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	CCR7	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	CD63	rat | human	Cd63			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	CHRD	rat | human	Chrd			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Cx3cl1	rat	Cx3cl1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	CXCL12	rat | human	Cxcl12			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Cyth3	rat	Cyth3			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Dab2	rat	Dab2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	DSG2	rat | human	Dsg2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	DUSP26	rat | human	Dusp26			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Dysf	rat	Dysf			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	EPB41L4B	rat | human	Epb41l4b			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	EPHA4	rat | human	Epha4			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ERBB2	rat | human	Erbb2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	FRMD5	rat | human	Frmd5			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	FUT7	rat | human	Fut7			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	HYAL1	rat | human	Hyal1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	IBSP	rat | human	Ibsp			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	IFNG	rat | human	Ifng			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	IL12A	rat | human	Il12a			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	IL12B	rat | human	Il12b			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ITGA2	rat | human	Itga2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ITGAV	rat | human	Itgav			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Itgb1	rat	Itgb1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Itgb2	rat	Itgb2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Itgb3	rat	Itgb3			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Itgb5	rat	Itgb5			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Itgb6	rat	Itgb6			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Itgb7	rat	Itgb7			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	L1cam	rat	L1cam			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	LAMA1	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	LAMA2	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	LAMB1	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	LAMB2	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	LAMC1	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Ldb1	rat	Ldb1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	MDK	rat | human	Mdk			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	NID1	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Nrg1	rat	Nrg1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	P4HB	rat | human	P4hb			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Pik3r2	rat	Pik3r2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Pkp2	rat	Pkp2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	PKP3	rat | human	Pkp3			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Pld2	rat	Pld2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	PPP3CA	rat | human	Ppp3ca			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Prex1	rat	Prex1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	PRKCA	rat | human	Prkca			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	PRKD2	rat | human	Prkd2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	PRSS2	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Ptger4	rat	Ptger4			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Ptk2	rat	Ptk2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	PTPRJ	rat | human	Ptprj			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Rhoa	rat	Rhoa			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	RHOD	rat | human	Rhod			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	SAA1	human				
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Sdc2	rat	Sdc2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Selp	rat	Selp			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	SFN	rat | human	Sfn			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Skap1	rat	Skap1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Src	rat	Src	single	1	prostate
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	STX3	rat | human	Stx3			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	STX4	rat | human	Stx4			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TEK	rat | human	Tek			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TFE3	rat | human	Tfe3			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TGM2	rat | human	Tgm2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	THY1	rat | human	Thy1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TMEM102	rat | human	Tmem102			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TNF	rat | human	Tnf	consensus	8	blood | brain | heart | kidney | liver | lung
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TNFRSF18	rat | human	Tnfrsf18			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TNFSF18	rat | human	Tnfsf18			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	TPM1	rat | human	Tpm1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Tsc2	rat	Tsc2			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Vav1	rat	Vav1			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	Vav3	rat	Vav3			
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	VEGFA	rat | human	Vegfa	consensus	3	kidney | liver
GO:0045785	positive regulation of cell adhesion	9	2.546986	4.726968	ZFHX3	rat | human	Zfhx3			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Adcyap1	rat	Adcyap1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	ALOX15B	rat | human	Alox15b			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	BARD1	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	BMP2	rat | human	Bmp2			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	BMP4	rat | human	Bmp4			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	BMP7	rat | human	Bmp7			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	BRCA1	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Brinp1	rat	Brinp1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	BRINP2	rat | human	Brinp2			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	BRINP3	rat | human	Brinp3			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Casp3	rat	Casp3	consensus	7	brain | heart | kidney | lung
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Cdk5	rat	Cdk5			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	CDK5RAP1	human				
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	CDK6	rat | human	Cdk6			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Cdkn2a	rat	Cdkn2a			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	CDT1	rat | human	Cdt1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	CEBPA	rat | human	Cebpa	single	1	liver
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Dyrk1a	rat	Dyrk1a			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Epm2a	rat	Epm2a			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	Ets1	rat	Ets1			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	GATA3	rat | human	Gata3			
GO:0045786	negative regulation of cell cycle	8	3.612948	7.351604	GMNN	rat | human	Gmnn			
